"New Category","Nhóm mới",module,Magento_Catalog
"Images (.gif, .jpg, .png)","Hình ảnh (.gif, .jpg, .png)",module,Magento_Catalog
"Add New Images","Lưu hình ảnh mới",module,Magento_Catalog
"Inc. Tax","Bao gồm thuế",module,Magento_Catalog
"Does this have a weight?","Sản phẩm này có trọng lượng không?",module,Magento_Catalog
"Product","Sản phẩm",module,Magento_Catalog
"Notify Low Stock RSS","Thông báo tồn kho thấp",module,Magento_Catalog
"Low Stock Products","Sản phẩm tồn kho thấp",module,Magento_Catalog
"%1 has reached a quantity of %2.","%1 đã đạt một số lượng %2.",module,Magento_Catalog
"Home","Trang chủ",module,Magento_Catalog
"Go to Home Page","Đi đến trang chủ",module,Magento_Catalog
"Subscribe to RSS Feed","Đăng ký RSS Feed",module,Magento_Catalog
"Products Comparison List","Danh sách sản phẩm so sánh",module,Magento_Catalog
"N/A","Không xác định",module,Magento_Catalog
"AM","Sáng",module,Magento_Catalog
"PM","Chiều",module,Magento_Catalog
"-- Please Select --","-- Vui lòng chọn --",module,Magento_Catalog
"None","Không cái nào",module,Magento_Catalog
"New Products from %1","Các sản phẩm mới từ %1",module,Magento_Catalog
"New Products","Sản phẩm mới",module,Magento_Catalog
"%1 - Special Products","%1 - sản phẩm đặc biệt",module,Magento_Catalog
"Click for price","Nhấp vào để xem giá",module,Magento_Catalog
"Special Expires On: %1","Hạn đặc biệt vào ngày: %1",module,Magento_Catalog
"Price: %1","Giá: %1",module,Magento_Catalog
"Special Price: %1","Giá đặc biệt: %1",module,Magento_Catalog
"Special Products","Sản phẩm đặc biệt",module,Magento_Catalog
"Manage Catalog Categories","Quản lý những loại danh mục",module,Magento_Catalog
"Manage Categories","Quản lý danh mục",module,Magento_Catalog
"You deleted the category.","Bạn đã xoá mục này.",module,Magento_Catalog
"Something went wrong while trying to delete the category.","Một điều gì đó đã đi sai trong khi đang cố gắng để xóa mục này.",module,Magento_Catalog
"Categories","Nhóm",module,Magento_Catalog
"Category is not available for requested store.","Mục không có sẵn cho các cửa hàng được yêu cầu.",module,Magento_Catalog
"There was a category move error.","Đã có một lỗi di chuyển mục.",module,Magento_Catalog
"You moved the category.","Bạn đã chuyển mục này.",module,Magento_Catalog
"Attribute ""%1"" is required.","Thuộc tính ""%1"" là bắt buộc.",module,Magento_Catalog
"You saved the category.","Bạn đã lưu mục này.",module,Magento_Catalog
"Something went wrong while saving the category.","Một điềugì đó đã sai trong khi lưu mục này.",module,Magento_Catalog
"Please select products for attributes update.","Vui lòng chọn sản phẩm cho việc cập nhật thuộc tính.",module,Magento_Catalog
"Please make sure to define SKU values for all processed products.","Hãy chắc chắn để xác định các giá trị mã sản phẩm cho tất cả các sản phẩm được xử lý.",module,Magento_Catalog
"A total of %1 record(s) were updated.","Tổng cộng %1 bản ghi đã được cập nhật.",module,Magento_Catalog
"Something went wrong while updating the product(s) attributes.","Một điều đó đã đi sai trong khi cập nhật các thuộc tính của sản phẩm(s).",module,Magento_Catalog
"Unable to add attribute","Không thể thêm thuộc tính",module,Magento_Catalog
"Please, specify attributes","Xin vui lòng, chỉ định thuộc tính",module,Magento_Catalog
"Catalog","Danh mục",module,Magento_Catalog
"Manage Product Attributes","Quản lý các thuộc tính sản phẩm",module,Magento_Catalog
"We can't delete the attribute.","Chúng ta không thể xóa bỏ các thuộc tính.",module,Magento_Catalog
"You deleted the product attribute.","Bạn đã xoá các thuộc tính của sản phẩm.",module,Magento_Catalog
"We can't find an attribute to delete.","Chúng tôi không tim thấy thuộc tính để xóa.",module,Magento_Catalog
"This attribute no longer exists.","Thuộc tính này không còn tồn tại.",module,Magento_Catalog
"This attribute cannot be edited.","Thuộc tính này không thể được chỉnh sửa.",module,Magento_Catalog
"Edit Product Attribute","Chỉnh sửa thuộc tính sản phẩm",module,Magento_Catalog
"An attribute set named '%1' already exists.","Một bộ thuộc tính tên '%1' đã tồn tại.",module,Magento_Catalog
"Something went wrong while saving the attribute.","Một điều gì đó đã đi sai trong khi lưu các thuộc tính.",module,Magento_Catalog
"Attribute code ""%1"" is invalid. Please use only letters (a-z), numbers (0-9) or underscore(_) in this field, first character should be a letter.","Thuộc tính mã ""%1"" không hợp lệ. Xin vui lòng chỉ sử dụng chữ cái (a-z), ' ' số (0-9) hoặc dấu gạch chân(_) trong trường này, ký tự đầu tiên nên là một chữ cái.",module,Magento_Catalog
"We can't update the attribute.","Chúng tôi không thể Cập Nhật thuộc tính.",module,Magento_Catalog
"You saved the product attribute.","Bạn đã lưu các thuộc tính của sản phẩm.",module,Magento_Catalog
"An attribute with this code already exists.","Một thuộc tính với mã này đã tồn tại.",module,Magento_Catalog
"An attribute with the same code (%1) already exists.","Một thuộc tính với cùng mã (%1) đã tồn tại.",module,Magento_Catalog
"The value of Admin must be unique.","Giá trị của Admin phải là duy nhất.",module,Magento_Catalog
"The value of Admin scope can't be empty.","Giá trị của phạm vi Admin không thể để trống.",module,Magento_Catalog
"You duplicated the product.","Bạn lặp lại các sản phẩm.",module,Magento_Catalog
"This product doesn't exist.","Sản phẩm này không tồn tại.",module,Magento_Catalog
"Invalid product id. Should be numeric value greater than 0","Id sản phẩm không hợp lệ. Nên giá trị số lớn hơn 0",module,Magento_Catalog
"Products","Các sản phẩm",module,Magento_Catalog
"A group with the same name already exists.","Một nhóm có cùng tên đã tồn tại.",module,Magento_Catalog
"Something went wrong while saving this group.","Có điều gì đó đã sai trong khi lưu nhóm này.",module,Magento_Catalog
"A total of %1 record(s) have been deleted.","Tổng cộng %1 bản ghi (s) đã bị xóa.",module,Magento_Catalog
"A total of %1 record(s) have been updated.","Tổng cộng %1 bản ghi (s) đã được cập nhật.",module,Magento_Catalog
"Something went wrong while updating the product(s) status.","Điều gì đó đã sai trong khi cập nhật tình trạng sản phẩm.",module,Magento_Catalog
"Unable to save product","Không thể lưu sản phẩm",module,Magento_Catalog
"You saved the product.","Bạn đã lưu sản phẩm.",module,Magento_Catalog
"SKU for product %1 has been changed to %2.","Mã sản phẩm đối với sản phẩm %1 đã được thay đổi thành %2.",module,Magento_Catalog
"The image cannot be removed as it has been assigned to the other image role","Hình ảnh không thể được loại bỏ vì nó đã được chỉ định vai trò của hình ảnh khác",module,Magento_Catalog
"New Attribute Set","Thiết lập thuộc tính mới",module,Magento_Catalog
"The attribute set has been removed.","Thiết lập thuộc tính đã được gỡ bỏ.",module,Magento_Catalog
"We can't delete this set right now.","Chúng ta không thể xóa thiết lập này ngay bây giờ.",module,Magento_Catalog
"New Set","Thiết lập mới",module,Magento_Catalog
"Manage Product Sets","Quản lý bộ sản phẩm",module,Magento_Catalog
"Manage Attribute Sets","Quản lý các bộ thuộc tính",module,Magento_Catalog
"This attribute set no longer exists.","Thuộc tính này thiết lập không còn tồn tại.",module,Magento_Catalog
"You saved the attribute set.","Bạn đã lưu lại các thiết lập thuộc tính.",module,Magento_Catalog
"Something went wrong while saving the attribute set.","Điều gì đó đã sai trong khi lưu thuộc tính.",module,Magento_Catalog
"You added product %1 to the comparison list.","Bạn đã thêm sản phẩm %1 vào danh sách so sánh.",module,Magento_Catalog
"You cleared the comparison list.","Bạn xóa danh sách so sánh.",module,Magento_Catalog
"Something went wrong  clearing the comparison list.","Điều gì đó đã sai khi lọc danh sách so sánh.",module,Magento_Catalog
"You removed product %1 from the comparison list.","Bạn loại bỏ sản phẩm %1 từ danh sách so sánh.",module,Magento_Catalog
"1 item","1 sản phẩm",module,Magento_Catalog
"%1 items","%1 sản phẩm",module,Magento_Catalog
"Are you sure you want to remove this item from your Compare Products list?","Bạn có chắc bạn muốn xoá nó này khỏi danh sách so sánh sản phẩm của bạn không?",module,Magento_Catalog
"Are you sure you want to remove all items from your Compare Products list?","Bạn có chắc bạn muốn xoá nó khỏi danh sách so sánh sản phẩm của bạn không?",module,Magento_Catalog
"Invalid attribute %1","Thuộc tính không hợp lệ %1",module,Magento_Catalog
"Grid","Lưới",module,Magento_Catalog
"List","Danh sách",module,Magento_Catalog
"All","Tất Cả",module,Magento_Catalog
"Bad controller interface for showing product","Giao diện điều khiển không tốt cho việc hiển thị sản phẩm",module,Magento_Catalog
"Product is not loaded","Sản phẩm không tải được",module,Magento_Catalog
"Make sure the To Date is later than or the same as the From Date.","Đảm bảo Ngày Đến muộn hơn hoặc tương tự như Ngày Bắt Đầu.",module,Magento_Catalog
"Sorry, but we can't find the new parent category you selected.","Xin lỗi, chúng tôi không tìm thấy danh mục cha mà bạn đã chọn.",module,Magento_Catalog
"Sorry, but we can't find the new category you selected.","Xin lỗi, nhưng chúng tôi không thể tìm thấy các thể loại mới mà bạn đã chọn.",module,Magento_Catalog
"We can't move the category because the parent category name matches the child category name.","Chúng tôi không thể di chuyển các loại vì tên thể loại phụ huynh phù hợp với tên thể loại của trẻ em.",module,Magento_Catalog
"Something went wrong while getting the image url.","Một điều gì đó đã sai trong khi nhận được các link của hình ảnh.",module,Magento_Catalog
"Can't delete root category.","Không thể xoá mục gốc.",module,Magento_Catalog
"The value of attribute ""%1"" must be unique.","Giá trị của thuộc tính ""%1"" phải là duy nhất.",module,Magento_Catalog
"Default Product Listing Sort by does not exist in Available Product Listing Sort By.","Danh sách sắp xếp sản phẩm mặc định không tồn tại trong danh sách sắp xếp các sản phẩm sẵn có.",module,Magento_Catalog
"No layout updates","Không có giao diện cập nhật",module,Magento_Catalog
"Products only","Chỉ sản phẩm",module,Magento_Catalog
"Static block only","Khối tĩnh",module,Magento_Catalog
"Static block and products","Khối tĩnh và các sản phẩm",module,Magento_Catalog
"Please select a static block.","Vui lòng chọn một khối tĩnh.",module,Magento_Catalog
"frontend_label","frontend_label",module,Magento_Catalog
"Could not save product ""%1"" with position %2 to category %3","Không thể lưu sản phẩm ""%1"" với vị trí %2 trong mục %3",module,Magento_Catalog
"Category does not contain specified product","Mục không chứa được chỉ định sản phẩm",module,Magento_Catalog
"Could not save product ""%product"" with position %position to category %category","Không thể lưu sản phẩm ""%product"" với vị trí %position trong thể loại %category",module,Magento_Catalog
"Operation do not allow to move a parent category to any of children category","Chiến dịch không cho phép để di chuyển thể loại cha với bất kỳ thể loại con",module,Magento_Catalog
"Could not move category","Không thể di chuyển danh mục",module,Magento_Catalog
"Could not save category: %1","Không thể lưu mục: %1",module,Magento_Catalog
"Cannot delete category with id %1","Không thể xoá các danh mục với id %1",module,Magento_Catalog
"-- Please Select a Category --","--Vui lòng chọn danh mục--",module,Magento_Catalog
"Grid Only","Chỉ lưới",module,Magento_Catalog
"List Only","Chỉ liệt kê",module,Magento_Catalog
"Grid (default) / List","Lưới (mặc định) / danh sách",module,Magento_Catalog
"List (default) / Grid","Danh sách (mặc định) / lưới",module,Magento_Catalog
"Automatic (equalize price ranges)","Tự động (cân bằng khoảng giá)",module,Magento_Catalog
"Automatic (equalize product counts)","Tự động (cân bằng số lần sản phẩm)",module,Magento_Catalog
"Manual","Thủ công",module,Magento_Catalog
"Fixed","Cố định",module,Magento_Catalog
"Percent","Phần trăm",module,Magento_Catalog
"Discount","Chiết khấu",module,Magento_Catalog
"-- Please select --","--Vui lòng chọn--",module,Magento_Catalog
"Product Thumbnail Itself","Sản phẩm thu nhỏ của nó",module,Magento_Catalog
"Parent Product Thumbnail","Sản phẩm cha thu nhỏ",module,Magento_Catalog
"12h AM/PM","12h AM/PM",module,Magento_Catalog
"24h","24h",module,Magento_Catalog
"Stretch","Căng",module,Magento_Catalog
"Tile","Ngói",module,Magento_Catalog
"Top/Left","Trên cùng/trái",module,Magento_Catalog
"Top/Right","Trên cùng/phải",module,Magento_Catalog
"Bottom/Left","Dưới cùng, bên trái",module,Magento_Catalog
"Bottom/Right","Dưới cùng, bên phải",module,Magento_Catalog
"Center","Trung tâm",module,Magento_Catalog
"%1 doesn't extends \Magento\Framework\Model\AbstractModel","%1 không mở rộng \Magento\Framework\Model\AbstractModel",module,Magento_Catalog
"Something went wrong while saving the file(s).","Một cái gì đó đã đi sai trong khi lưu tệp.",module,Magento_Catalog
"File can not be saved to the destination folder.","Tệp có thể không được lưu vào thư mục đích.",module,Magento_Catalog
"Unknown EAV indexer type ""%1"".","Chỉ mục EAV kiểu ""%1"" không xác định.",module,Magento_Catalog
"We can't rebuild the index for an undefined product.","Chúng tôi không thể xây dựng lại các chỉ số cho một sản phẩm không xác định.",module,Magento_Catalog
"Bad value was supplied.","Giá trị không tốt được cung cấp.",module,Magento_Catalog
"The Flat Catalog module has a limit of %2$d filterable and/or sortable attributes.Currently there are %1$d of them.Please reduce the number of filterable/sortable attributes in order to use this module","Các mô-đun Flat Catalog có một giới hạn của %2\$ d có thể lọc và/hoặc sắp xếp thuộc tính. "" ""Hiện đang có %1\$ d của họ."" ""Vui lòng giảm bớt số lượng các thuộc tính có thể lọc/sắp xếp để sử dụng module này",module,Magento_Catalog
"Unsupported product type ""%1"".","Sản phẩm không được hỗ trợ kiểu ""%1"".",module,Magento_Catalog
"Please correct the category.","Xin vui lòng chỉnh sửa đúng các loại.",module,Magento_Catalog
"Must be category model instance or its id.","Phải là thể loại mô hình ví dụ hoặc id của nó.",module,Magento_Catalog
"The attribute model is not defined.","Các thuộc tính mô hình không được xác định.",module,Magento_Catalog
"Category","Nhóm",module,Magento_Catalog
"%1 - %2","%1 - %2",module,Magento_Catalog
"%1 was not found in algorithms","%1 không được tìm thấy trong các thuật toán",module,Magento_Catalog
"%1 doesn't extend \Magento\Catalog\Model\Layer\Filter\Dynamic\AlgorithmInterface","%1 không mở rộng \Magento\Catalog\Model\Layer\Filter\Dynamic\AlgorithmInterface",module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Layer\Filter\AbstractFilter","%1 không mở rộng \Magento\Catalog\Model\Layer\Filter\AbstractFilter",module,Magento_Catalog
"The filter must be an object. Please set the correct filter.","Bộ lọc phải là một đối tượng. Xin vui lòng thiết lập bộ lọc chính xác.",module,Magento_Catalog
"Clear Price","Giá rõ ràng",module,Magento_Catalog
"%1 and above","%1 và cao hơn",module,Magento_Catalog
"The filters must be an array.","Các bộ lọc phải là một mảng.",module,Magento_Catalog
"Product was not registered","Sản phẩm không được đăng ký",module,Magento_Catalog
"Store was not registered","Cửa hàng không được đăng ký",module,Magento_Catalog
"Group price must be a number greater than 0.","Giá nhóm phải là một số lớn hơn 0.",module,Magento_Catalog
"Media Gallery converter should be an instance of EntryConverterInterface.","Chuyển đổi thư viện phương tiện truyền thông nên một thể hiện của mục chuyển đổi giao diện.",module,Magento_Catalog
"There is no MediaGalleryEntryConverter for given type","Không có mục chuyển đổi giao diện cho loại có sẵn",module,Magento_Catalog
"Please enter a number 0 or greater in this field.","Hãy điền một số lớn hơn hoặc bằng 0 vào trường này.",module,Magento_Catalog
"The value of attribute ""%1"" must be set","Phải được đặt là giá trị của thuộc tính ""%1""",module,Magento_Catalog
"SKU length should be %1 characters maximum.","Độ dài mã sản phẩm nên là %1 ký tự tối đa.",module,Magento_Catalog
"Please enter a valid number in this field.","Vui lòng nhập một số hợp lệ trong lĩnh vực này.",module,Magento_Catalog
"We found a duplicate website, tier price, customer group and quantity.","Chúng tôi tìm thấy một trang web trùng lặp, tầng giá, khách hàng nhóm và số lượng.",module,Magento_Catalog
"Percentage value must be a number between 0 and 100.","Giá trị phần trăm phải là một số giữa 0 và 100.",module,Magento_Catalog
"Invalid option id %1","Id tùy chọn không hợp lệ %1",module,Magento_Catalog
"Can not create attribute set based on non product attribute set.","Không thể tạo ra bộ các thuộc tính dựa trên sản phẩm không có bộ thuộc tính.",module,Magento_Catalog
"Can not create attribute set based on not existing attribute set","Không thể tạo ra bộ các thuộc tính dựa trên bộ các thuộc tính không tồn tại",module,Magento_Catalog
"Provided Attribute set non product Attribute set.","Cung cấp thiết đặt sản phẩm không thuộc đặc tính thiết lập.",module,Magento_Catalog
"Use config","Sử dụng cấu hình",module,Magento_Catalog
"Enabled","Cho phép",module,Magento_Catalog
"Disabled","Vô hiệu hóa",module,Magento_Catalog
"Attribute Set already exists.","Thiết lập thuộc tính đã tồn tại.",module,Magento_Catalog
"We couldn't copy file %1. Please delete media with non-existing images and try again.","Chúng tôi không thể sao chép các tập tin %1. Xin vui lòng xóa phương tiện truyền thông với những hình ảnh không sẵn có và thử lại.",module,Magento_Catalog
"The image content is not valid.","Nội dung hình ảnh không hợp lệ.",module,Magento_Catalog
"Cannot save product.","Không thể lưu sản phẩm.",module,Magento_Catalog
"Failed to save new media gallery entry.","Thất bại trong việc lưu phương tiện nhập bộ sưu tập mới.",module,Magento_Catalog
"There is no image with provided ID.","Không có hình ảnh nào phù hợp với ID được cung cấp.",module,Magento_Catalog
"Such product doesn't exist","Sản phẩm như vậy không tồn tại",module,Magento_Catalog
"Such image doesn't exist","Hình ảnh như vậy không tồn tại",module,Magento_Catalog
"The image does not exist.","Hình ảnh không tồn tại.",module,Magento_Catalog
"Please correct the image file type.","Xin vui lòng sửa đúng các loại tập tin hình ảnh.",module,Magento_Catalog
"We couldn't move this file: %1.","Chúng tôi không thể di chuyển tệp này: %1.",module,Magento_Catalog
"Can't get information about the picture: %1","Can't get information about the picture: %1",module,Magento_Catalog
"The image could not be resized: ","The image could not be resized: ",module,Magento_Catalog
"Some images could not be resized. See log file for details.","Some images could not be resized. See log file for details.",module,Magento_Catalog
"The option type to get group instance is incorrect.","Các loại tùy chọn để có được trường hợp nhóm là không chính xác.",module,Magento_Catalog
"Select type options required values rows.","Chọn loại tùy chọn được yêu cầu giá trị hàng.",module,Magento_Catalog
"ProductSku should be specified","Mã sản phẩm nên cụ thể",module,Magento_Catalog
"Could not remove custom option","Không thể loại bỏ các tuỳ chọn tuỳ chỉnh",module,Magento_Catalog
"Please specify date required option(s).","Xin vui lòng chỉ rõ lựa chọn ngày được yêu cầu.",module,Magento_Catalog
"Please specify time required option(s).","Xin vui lòng chỉ rõ lựa chọn thời gian được yêu cầu.",module,Magento_Catalog
"Please specify product's required option(s).","Xin vui lòng chỉ rõ option(s) yêu cầu của sản phẩm.",module,Magento_Catalog
"The option instance type in options group is incorrect.","Lựa chọn loại thể hiện trong tùy chọn Nhóm là không chính xác.",module,Magento_Catalog
"The product instance type in options group is incorrect.","Loại sản phẩm thể hiện trong tùy chọn Nhóm là không chính xác.",module,Magento_Catalog
"The configuration item option instance in options group is incorrect.","Trường hợp lựa chọn mục cấu hình trong tùy chọn Nhóm là không chính xác.",module,Magento_Catalog
"The configuration item instance in options group is incorrect.","Ví dụ mục cấu hình trong các tùy chọn Nhóm là không chính xác.",module,Magento_Catalog
"The BuyRequest instance in options group is incorrect.","Ví dụ yêu cầu mua hàng trong tùy chọn Nhóm là không chính xác.",module,Magento_Catalog
"We can't add the product to the cart because of an option validation issue.","Chúng tôi không thể thêm sản phẩm vào giỏ hàng vì một vấn đề xác nhận tùy chọn.",module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Product\Option\Type\DefaultType","%1 không mở rộng \Magento\Catalog\Model\Product\Option\Type\DefaultType",module,Magento_Catalog
"The file options format is not valid.","Tùy chọn định dạng là không hợp lệ.",module,Magento_Catalog
"px.","px.",module,Magento_Catalog
"The file '%1' for '%2' has an invalid extension.","Tệp '%1' cho '%2' có phần mở rộng không hợp lệ.",module,Magento_Catalog
"The maximum allowed image size for '%1' is %2x%3 px.","Kích thước hình ảnh tối đa cho phép cho '%1' là %2x%3 px.",module,Magento_Catalog
"The file '%1' you uploaded is larger than the %2 megabytes allowed by our server.","'%1' bạn đã tải lên tập tin là lớn hơn %2 megabytes dung lượng được cho phép trên server của chúng tôi.",module,Magento_Catalog
"The file '%1' is empty. Please choose another one","Tệp '%1' là trống rỗng. Hãy chọn cái khác",module,Magento_Catalog
"The file '%1' is invalid. Please choose another one","Tệp '%1' là không hợp lệ. Hãy chọn cái khác",module,Magento_Catalog
"File '%1' is not an image.","File '%1' không phải là một hình ảnh.",module,Magento_Catalog
"Validation failed. Required options were not filled or the file was not uploaded.","Xác nhận không thành công. Tùy chọn yêu cầu không đầy hoặc tập tin không được tải lên.",module,Magento_Catalog
"The file you uploaded is larger than %1 Megabytes allowed by server","Các tập tin bạn tải lên là lớn hơn %1 Mb được cho phép bởi máy chủ",module,Magento_Catalog
"Option required.","Tùy chọn bắt buộc.",module,Magento_Catalog
"The file is empty. Please choose another one","Tập tin trống rỗng. Hãy chọn cái khác",module,Magento_Catalog
"Some of the selected item options are not currently available.","Một số tùy chọn khoản mục đã chọn không có sẵn hiện nay.",module,Magento_Catalog
"The text is too long.","Văn bản này quá dài.",module,Magento_Catalog
"Invalid attribute %fieldName = %fieldValue.","Thuộc tính không hợp lệ %fieldName = %fieldValue.",module,Magento_Catalog
"Requested store is not found. Row ID: SKU = %SKU, Store ID: %storeId.","Cửa hàng được yêu cầu không được tìm thấy. Row ID: SKU = %SKU, Store ID: %storeId.",module,Magento_Catalog
"Invalid attribute Cost = %cost. Row ID: SKU = %SKU, Store ID: %storeId.","Thuộc tính chi phí không hợp lệ = %cost. Row ID: SKU = %SKU, Store ID: %storeId.",module,Magento_Catalog
"Could not save Prices.","Không thể lưu giá.",module,Magento_Catalog
"Could not delete Prices","Không thể xóa bỏ giá",module,Magento_Catalog
"Requested product doesn't exist. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","Sản phẩm yêu cầu không tồn tại. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.",module,Magento_Catalog
"Requested store is not found. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","Cửa hàng yêu cầu không được tìm thấy. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.",module,Magento_Catalog
"Invalid attribute %label = %priceTo. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","Thuộc tính không hợp lệ %label = %priceTo. Mã hàng: Mã sản phẩm = %SKU, ID cửa hàng: %storeId, giá từ: %priceFrom, giá đến: %priceTo.",module,Magento_Catalog
"Invalid attribute Price = %price. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","Thuộc tính không hợp lệ Giá = %priceTo. Mã hàng: Mã sản phẩm = %SKU, ID cửa hàng: %storeId, giá từ: %priceFrom, giá đến: %priceTo.",module,Magento_Catalog
"Could not save Tier Prices","Không thể lưu cấp giá",module,Magento_Catalog
"Could not replace Tier Prices","Không thể thay thế cấp giá",module,Magento_Catalog
"Could not delete Tier Prices","Không thể xóa cấp giá",module,Magento_Catalog
"Invalid attribute SKU = %SKU. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Thuộc tính không hợp lệ mã sản phẩm = %SKU. Mã hàng: Mã sản phẩm = %SKU, trang web ID: % websiteId, nhóm khách hàng: %customerGroup, số lượng: %qty.",module,Magento_Catalog
"Invalid attribute Price = %price. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Thuộc tính không hợp lệ Giá = %price. Mã hàng: Mã sản phẩm = %SKU, trang web ID: % websiteId, nhóm khách hàng: %customerGroup, số lượng: %qty.",module,Magento_Catalog
"Invalid attribute Price Type = %priceType. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Thuộc tính không hợp lệ Kiểu Giá = %priceType. Mã hàng: Mã sản phẩm = %SKU, trang web ID: % websiteId, nhóm khách hàng: %customerGroup, số lượng: %qty.",module,Magento_Catalog
"Invalid attribute Quantity = %qty. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Thuộc tính không hợp lệ mã Số lượng = %qKU. Mã hàng: Mã sản phẩm = %SKU, trang web ID: % websiteId, nhóm khách hàng: %customerGroup, số lượng: %qty.",module,Magento_Catalog
"Invalid attribute Website ID = %websiteId. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Thuộc tính không hợp lệ Website ID = %websiteId. Id hàng: Mã sản phẩm = %SKU, trang web ID: % websiteId, nhóm khách hàng: %customerGroup, số lượng: %qty.",module,Magento_Catalog
"We found a duplicate website, tier price, customer group and quantity: Customer Group = %customerGroup, Website ID = %websiteId, Quantity = %qty. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Chúng tôi tìm thấy một trang web trùng lặp, tầng giá, nhóm khách hàng và số lượng: Nhóm khách hàng = %customerGroup, trang web ID = % websiteId, số lượng = %qty. Id hàng: Mã sản phẩm = %SKU, trang web ID: % websiteId, nhóm khách hàng: %customerGroup, số lượng: %qty.",module,Magento_Catalog
"No such entity with Customer Group = %customerGroup. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Không có Thuộc tính hợp lệ Nhóm khách hàng = %customerGroup. Mã hàng: Mã sản phẩm = %SKU, trang web ID: % websiteId, nhóm khách hàng: %customerGroup, số lượng: %qty.",module,Magento_Catalog
"This product doesn't have tier price","Sản phẩm này không có nhiều loại giá",module,Magento_Catalog
"Product hasn't group price with such data: customerGroupId = '%1', website = %2, qty = %3","Sản phẩm đã không nhóm giá với các dữ liệu như vậy: customerGroupId = '%1', trang web = %2, SL = %3",module,Magento_Catalog
"Invalid data provided for tier_price","Dữ liệu không hợp lệ được cung cấp cho tier_price",module,Magento_Catalog
"Could not save group price","Không thể lưu giá nhóm",module,Magento_Catalog
"Please provide valid data","Vui lòng cung cấp dữ liệu hợp lệ",module,Magento_Catalog
"Values of following attributes are invalid: %1","Các giá trị của thuộc tính sau là không hợp lệ: %1",module,Magento_Catalog
"We can't create writeable directory ""%1"".","Chúng tôi không thể tạo thư mục writeable ""%1"".",module,Magento_Catalog
"The file upload failed.","Tập tin tải lên thất bại.",module,Magento_Catalog
"The product has required options.","Sản phẩm đã yêu cầu tùy chọn.",module,Magento_Catalog
"Something went wrong while processing the request.","Điều gì đó đã sai trong khi xử lý yêu cầu.",module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Product\Type\AbstractType","%1 không mở rộng \Magento\Catalog\Model\Product\Type\AbstractType",module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Product\Type\Price","%1 không mở rộng \Magento\Catalog\Model\Product\Type\Price",module,Magento_Catalog
"Not Visible Individually","Không thể nhìn thấy cá nhân",module,Magento_Catalog
"Search","Tìm kiếm",module,Magento_Catalog
"Catalog, Search","Danh mục, tìm kiếm",module,Magento_Catalog
"Something went wrong while removing products from the websites.","Điều gì đó đã sai trong khi loại bỏ các sản phẩm từ các trang web.",module,Magento_Catalog
"Something went wrong while adding products to websites.","Điều gì đó đã sai trong khi thêm sản phẩm đến các trang web.",module,Magento_Catalog
"Group with id ""%1"" does not exist.","Nhóm với id ""%1"" không tồn tại.",module,Magento_Catalog
"Attribute group that contains system attributes can not be deleted","Nhóm thuộc tính có chứa thuộc tính hệ thống không thể xóa",module,Magento_Catalog
"Collection provider is not registered","Bộ sưu tập nhà cung cấp không được đăng ký",module,Magento_Catalog
"Unknown link type: %1","Dạng liên kết không rõ ràng: %1",module,Magento_Catalog
"Provided link type ""%1"" does not exist","Kiểu liên kết được cung cấp ""%1"" không tồn tại",module,Magento_Catalog
"Invalid data provided for linked products","Dữ liệu không hợp lệ được cung cấp cho các sản phẩm liên kết",module,Magento_Catalog
"Product with SKU '%1' is not linked to product with SKU '%2'","Sản phẩm với mã '%1' không được liên kết đến các sản phẩm với mã '%2'",module,Magento_Catalog
"Product %1 doesn't have linked %2 as %3","Sản phẩm %1 không có liên kết với %2 như %3",module,Magento_Catalog
"Requested product doesn't exist","Sản phẩm được yêu cầu không tồn tại",module,Magento_Catalog
"Product with SKU ""%1"" does not exist","Các sản phẩm với mã sản phẩm ""%1"" không tồn tại",module,Magento_Catalog
